City,Price,Date,Beach
Paris,50.93,2025-05-08,False
Amsterdam,48.43,2025-05-07,False
Rome,39.33,2025-05-08,True
Madrid,54.72,2025-05-07,False
Lisbon,91.08,2025-05-06,True
Athens,74.73,2025-05-08,True
Barcelona,48.0,2025-05-06,True
Berlin,58.1,2025-05-05,False
Milan,48.66,2025-05-07,False
Vienna,38.49,2025-05-05,False
Brussels,118.85,2025-05-07,False
Prague,41.67,2025-05-05,False
Budapest,57.72,2025-05-05,False
Zurich,56.1,2025-05-05,False
Cairo,149.92,2025-05-08,False
Casablanca,120.72,2025-05-06,True
Marrakech,59.16,2025-05-06,False
Tunis,178.43,2025-05-07,True
Tangier,105.2,2025-05-05,True
Beirut,134.05,2025-05-06,True
Amman,139.35,2025-05-08,True
Istanbul,102.41,2025-05-07,True
Doha,181.96,2025-05-05,True
Manama,177.81,2025-05-09,True
Nice,67.28,2025-05-05,True
Albufeira,51.14,2025-05-08,True
Catania,75.95,2025-05-07,True
Malaga,69.01,2025-05-07,True
Dubrovnik,100.96,2025-05-08,True
Naples,64.04,2025-05-07,True
Toulon,225.76,2025-05-06,True
Sharm El Sheikh,115.67,2025-05-08,True
Djerba,124.34,2025-05-09,True
Agadir,55.73,2025-05-08,True
