City,Price,Date,Beach
Paris,59.66,2025-06-22,False
Amsterdam,135.85,2025-06-22,False
Rome,122.16,2025-06-20,True
Madrid,132.25,2025-06-20,False
Lisbon,176.34,2025-06-18,True
Athens,144.04,2025-06-21,True
Barcelona,74.07,2025-06-18,True
Berlin,130.87,2025-06-22,False
Milan,81.3,2025-06-19,False
Vienna,132.94,2025-06-18,False
Brussels,133.66,2025-06-21,False
Prague,80.18,2025-06-19,False
Zurich,162.01,2025-06-18,False
Cairo,184.8,2025-06-19,False
Casablanca,121.7,2025-06-18,True
Marrakech,155.23,2025-06-21,False
Tunis,195.63,2025-06-18,True
Algiers,159.24,2025-06-22,True
Beirut,209.3,2025-06-19,True
Amman,172.16,2025-06-19,True
Istanbul,133.78,2025-06-21,True
Doha,252.75,2025-06-22,True
Manama,189.43,2025-06-18,True
Nice,148.04,2025-06-21,True
Santorini,166.59,2025-06-18,True
Albufeira,98.07,2025-06-18,True
Catania,162.33,2025-06-22,True
Malaga,89.64,2025-06-19,True
Dubrovnik,159.74,2025-06-20,True
Naples,69.16,2025-06-20,True
Toulon,137.1,2025-06-22,True
Sharm El Sheikh,131.44,2025-06-19,True
Hurghada,141.07,2025-06-18,True
Djerba,243.88,2025-06-22,True
Essaouira,214.07,2025-06-20,True
Agadir,43.98,2025-06-18,True
