City,Price,Date,Beach
Amsterdam,115.71,2025-11-23,False
Rome,34.61,2025-11-24,True
Madrid,62.6,2025-11-25,False
Lisbon,59.86,2025-11-26,True
Athens,116.81,2025-11-22,True
Barcelona,80.33,2025-11-25,True
Berlin,110.41,2025-11-24,False
Milan,43.1,2025-11-24,False
Vienna,83.77,2025-11-24,False
Brussels,78.65,2025-11-24,False
Prague,46.31,2025-11-23,False
Budapest,75.24,2025-11-24,False
Zurich,112.84,2025-11-23,False
Cairo,143.42,2025-11-24,False
Casablanca,114.2,2025-11-26,True
Marrakech,41.46,2025-11-24,False
Tunis,99.94,2025-11-24,True
Algiers,97.94,2025-11-25,True
Tangier,62.05,2025-11-23,True
Amman,72.22,2025-11-25,True
Manama,184.21,2025-11-22,True
Nice,106.2,2025-11-25,True
Santorini,127.49,2025-11-24,True
Albufeira,48.96,2025-11-25,True
Catania,98.46,2025-11-22,True
Malaga,82.25,2025-11-25,True
Dubrovnik,99.03,2025-11-22,True
Naples,82.48,2025-11-26,True
Sharm El Sheikh,86.37,2025-11-23,True
Hurghada,97.66,2025-11-22,True
Djerba,145.97,2025-11-24,True
Essaouira,114.11,2025-11-25,True
Agadir,48.98,2025-11-25,True
