City,Price,Date,Beach
Paris,84.03,2025-12-31,False
Amsterdam,98.68,2025-12-31,False
Rome,63.43,2025-12-31,True
Madrid,57.11,2025-12-31,False
Lisbon,69.76,2025-12-31,True
Athens,88.67,2025-12-31,True
Barcelona,71.69,2025-12-31,True
Berlin,57.9,2025-12-31,False
Milan,68.09,2025-12-31,False
Vienna,26.78,2025-12-31,False
Brussels,92.91,2025-12-30,False
Prague,32.92,2025-12-31,False
Budapest,36.57,2025-12-30,False
Zurich,100.65,2025-12-29,False
Cairo,167.62,2025-12-31,False
Casablanca,102.82,2025-12-31,True
Marrakech,54.26,2025-12-29,False
Tunis,192.22,2025-12-29,True
Algiers,195.78,2025-12-30,True
Tangier,104.81,2025-12-30,True
Beirut,103.06,2025-12-31,True
Amman,132.9,2025-12-31,True
Istanbul,105.35,2025-12-31,True
Doha,270.65,2025-12-31,True
Manama,217.12,2025-12-31,True
Nice,107.76,2025-12-31,True
Santorini,145.55,2025-12-31,True
Albufeira,39.51,2025-12-31,True
Catania,70.26,2025-12-29,True
Malaga,50.42,2025-12-31,True
Dubrovnik,126.01,2025-12-31,True
Naples,51.44,2025-12-31,True
Toulon,168.21,2025-12-31,True
Sharm El Sheikh,127.18,2025-12-30,True
Hurghada,96.46,2025-12-30,True
Djerba,193.01,2025-12-29,True
Essaouira,118.22,2025-12-29,True
Agadir,41.76,2025-12-31,True
