City,Price,Date,Beach
Paris,57.41,2025-06-25,False
Amsterdam,88.03,2025-06-21,False
Rome,35.94,2025-06-24,True
Madrid,84.55,2025-06-23,False
Lisbon,97.03,2025-06-24,True
Athens,79.52,2025-06-25,True
Barcelona,60.74,2025-06-23,True
Berlin,81.24,2025-06-23,False
Milan,44.91,2025-06-24,False
Vienna,68.83,2025-06-24,False
Brussels,100.0,2025-06-23,False
Prague,41.9,2025-06-25,False
Budapest,41.59,2025-06-24,False
Zurich,68.17,2025-06-25,False
Cairo,123.38,2025-06-21,False
Casablanca,100.26,2025-06-24,True
Marrakech,67.44,2025-06-23,False
Tunis,92.11,2025-06-22,True
Algiers,107.97,2025-06-25,True
Tangier,152.52,2025-06-25,True
Beirut,179.58,2025-06-25,True
Amman,131.51,2025-06-23,True
Istanbul,54.88,2025-06-23,True
Doha,125.0,2025-06-21,True
Manama,138.89,2025-06-22,True
Nice,76.62,2025-06-25,True
Santorini,103.04,2025-06-23,True
Albufeira,29.39,2025-06-23,True
Catania,29.59,2025-06-25,True
Malaga,44.58,2025-06-25,True
Naples,29.39,2025-06-23,True
Djerba,104.41,2025-06-24,True
Essaouira,164.16,2025-06-24,True
Agadir,79.28,2025-06-22,True
