City,Price,Date,Beach
Paris,45.74,2025-11-09,False
Amsterdam,51.63,2025-11-11,False
Rome,29.78,2025-11-11,True
Athens,32.71,2025-11-10,True
Barcelona,34.28,2025-11-11,True
Berlin,41.5,2025-11-10,False
Milan,18.72,2025-11-11,False
Vienna,51.02,2025-11-10,False
Brussels,68.5,2025-11-12,False
Prague,49.69,2025-11-10,False
Budapest,36.25,2025-11-11,False
Zurich,71.36,2025-11-10,False
Cairo,119.11,2025-11-09,False
Casablanca,80.65,2025-11-10,True
Algiers,84.32,2025-11-12,True
Tangier,59.94,2025-11-12,True
Beirut,92.23,2025-11-08,True
Amman,54.94,2025-11-10,True
Doha,123.25,2025-11-11,True
Manama,123.54,2025-11-11,True
Nice,54.72,2025-11-09,True
Catania,27.42,2025-11-11,True
Malaga,38.85,2025-11-12,True
Dubrovnik,44.74,2025-11-11,True
Naples,59.07,2025-11-11,True
Toulon,176.12,2025-11-10,True
Sharm El Sheikh,62.44,2025-11-11,True
Hurghada,79.37,2025-11-11,True
Djerba,56.17,2025-11-11,True
Agadir,36.27,2025-11-09,True
