City,Price,Date,Beach
Amsterdam,100.57,2025-09-01,False
Rome,134.41,2025-08-30,True
Madrid,175.84,2025-08-31,False
Lisbon,140.3,2025-09-01,True
Athens,148.54,2025-08-30,True
Berlin,93.09,2025-09-01,False
Milan,101.79,2025-09-01,False
Brussels,119.79,2025-09-01,False
Prague,119.9,2025-08-31,False
Zurich,143.08,2025-09-01,False
Cairo,177.38,2025-09-01,False
Marrakech,151.99,2025-08-28,False
Tunis,154.42,2025-09-01,True
Algiers,138.74,2025-09-01,True
Tangier,179.18,2025-09-01,True
Beirut,137.3,2025-08-28,True
Istanbul,166.92,2025-08-30,True
Doha,196.56,2025-08-30,True
Manama,247.89,2025-08-30,True
Nice,165.83,2025-08-30,True
Santorini,183.39,2025-09-01,True
Albufeira,67.21,2025-08-29,True
Catania,158.73,2025-09-01,True
Malaga,274.32,2025-09-01,True
Dubrovnik,205.05,2025-08-28,True
Toulon,162.76,2025-09-01,True
Sharm El Sheikh,355.27,2025-08-28,True
Hurghada,123.27,2025-09-01,True
Djerba,167.27,2025-09-01,True
Agadir,195.24,2025-08-28,True
