City,Price,Date,Beach
Paris,76.98,2025-12-17,False
Amsterdam,42.97,2025-12-19,False
Rome,77.4,2025-12-16,True
Madrid,69.94,2025-12-16,False
Lisbon,67.16,2025-12-16,True
Athens,104.51,2025-12-18,True
Barcelona,58.35,2025-12-16,True
Berlin,63.19,2025-12-17,False
Milan,63.78,2025-12-16,False
Vienna,75.37,2025-12-16,False
Brussels,65.29,2025-12-16,False
Prague,84.17,2025-12-16,False
Budapest,71.65,2025-12-16,False
Zurich,70.48,2025-12-17,False
Cairo,240.67,2025-12-16,False
Casablanca,153.14,2025-12-16,True
Marrakech,89.97,2025-12-16,False
Tunis,175.34,2025-12-16,True
Algiers,158.4,2025-12-16,True
Tangier,137.39,2025-12-19,True
Beirut,222.28,2025-12-16,True
Amman,157.4,2025-12-18,True
Istanbul,152.22,2025-12-17,True
Doha,162.45,2025-12-16,True
Manama,293.29,2025-12-17,True
Nice,67.5,2025-12-19,True
Santorini,126.91,2025-12-18,True
Albufeira,46.31,2025-12-18,True
Catania,99.3,2025-12-17,True
Malaga,56.57,2025-12-16,True
Dubrovnik,133.04,2025-12-19,True
Naples,47.13,2025-12-16,True
Toulon,224.19,2025-12-20,True
Sharm El Sheikh,119.23,2025-12-16,True
Hurghada,122.06,2025-12-16,True
Djerba,113.54,2025-12-16,True
Essaouira,110.4,2025-12-16,True
Agadir,65.28,2025-12-16,True
