City,Price,Date,Beach
Paris,36.74,2025-10-02,False
Amsterdam,44.3,2025-10-01,False
Rome,36.68,2025-10-04,True
Madrid,66.98,2025-10-01,False
Lisbon,66.26,2025-09-30,True
Athens,55.89,2025-10-02,True
Barcelona,27.91,2025-10-04,True
Berlin,34.01,2025-09-30,False
Milan,23.73,2025-10-01,False
Vienna,36.48,2025-10-01,False
Brussels,57.2,2025-10-01,False
Prague,21.35,2025-10-01,False
Budapest,30.61,2025-10-01,False
Zurich,58.28,2025-10-02,False
Cairo,116.55,2025-10-02,False
Casablanca,96.13,2025-10-01,True
Marrakech,49.35,2025-09-30,False
Tunis,92.68,2025-10-01,True
Algiers,99.02,2025-10-02,True
Tangier,60.11,2025-09-30,True
Beirut,90.16,2025-09-30,True
Amman,76.83,2025-10-01,True
Istanbul,46.01,2025-10-04,True
Doha,133.2,2025-10-01,True
Manama,123.2,2025-10-03,True
Nice,28.24,2025-10-04,True
Santorini,47.28,2025-10-01,True
Albufeira,27.71,2025-10-04,True
Catania,34.76,2025-09-30,True
Malaga,34.63,2025-10-01,True
Dubrovnik,27.91,2025-10-02,True
Naples,34.66,2025-10-02,True
Toulon,136.02,2025-10-04,True
Sharm El Sheikh,82.32,2025-10-01,True
Hurghada,87.2,2025-09-30,True
Djerba,83.1,2025-10-04,True
Agadir,68.72,2025-09-30,True
