City,Price,Date,Beach
Paris,31.68,2025-09-15,False
Amsterdam,77.64,2025-09-14,False
Rome,71.44,2025-09-16,True
Madrid,97.36,2025-09-15,False
Lisbon,104.11,2025-09-15,True
Athens,97.46,2025-09-15,True
Barcelona,74.71,2025-09-16,True
Berlin,58.86,2025-09-15,False
Milan,112.63,2025-09-15,False
Vienna,83.97,2025-09-13,False
Brussels,79.1,2025-09-16,False
Prague,79.76,2025-09-13,False
Budapest,36.57,2025-09-16,False
Zurich,103.2,2025-09-15,False
Cairo,165.1,2025-09-16,False
Casablanca,107.17,2025-09-13,True
Marrakech,102.55,2025-09-16,False
Tunis,143.15,2025-09-16,True
Algiers,124.48,2025-09-16,True
Tangier,91.51,2025-09-16,True
Beirut,148.99,2025-09-13,True
Amman,143.06,2025-09-15,True
Istanbul,104.23,2025-09-16,True
Doha,179.73,2025-09-16,True
Manama,172.95,2025-09-15,True
Nice,103.03,2025-09-15,True
Santorini,114.12,2025-09-13,True
Albufeira,66.77,2025-09-12,True
Catania,96.69,2025-09-15,True
Malaga,74.54,2025-09-15,True
Dubrovnik,92.97,2025-09-13,True
Naples,70.09,2025-09-12,True
Toulon,164.18,2025-09-13,True
Sharm El Sheikh,137.14,2025-09-14,True
Hurghada,142.29,2025-09-12,True
Djerba,152.97,2025-09-16,True
Essaouira,98.91,2025-09-16,True
Agadir,86.55,2025-09-15,True
