City,Price,Date,Beach
Paris,119.96,2025-07-22,False
Amsterdam,78.85,2025-07-23,False
Rome,102.65,2025-07-22,True
Madrid,132.27,2025-07-23,False
Lisbon,174.63,2025-07-22,True
Athens,151.59,2025-07-22,True
Barcelona,88.11,2025-07-24,True
Berlin,113.0,2025-07-23,False
Milan,102.65,2025-07-25,False
Vienna,135.76,2025-07-26,False
Brussels,127.45,2025-07-26,False
Prague,113.0,2025-07-24,False
Budapest,121.14,2025-07-24,False
Zurich,115.9,2025-07-23,False
Cairo,240.69,2025-07-26,False
Casablanca,163.63,2025-07-23,True
Marrakech,145.74,2025-07-24,False
Tunis,251.09,2025-07-23,True
Algiers,203.99,2025-07-23,True
Tangier,240.69,2025-07-26,True
Beirut,249.46,2025-07-23,True
Istanbul,175.88,2025-07-23,True
Doha,251.87,2025-07-22,True
Manama,243.73,2025-07-23,True
Nice,89.88,2025-07-22,True
Santorini,166.99,2025-07-22,True
Albufeira,99.11,2025-07-26,True
Catania,99.12,2025-07-23,True
Malaga,105.78,2025-07-22,True
Dubrovnik,79.53,2025-07-22,True
Naples,125.48,2025-07-25,True
Toulon,243.41,2025-07-24,True
Sharm El Sheikh,249.28,2025-07-22,True
Hurghada,260.64,2025-07-25,True
Djerba,164.74,2025-07-22,True
Essaouira,219.6,2025-07-23,True
Agadir,152.45,2025-07-23,True
