City,Price,Date,Beach
Paris,129.16,2025-07-25,False
Amsterdam,127.73,2025-07-25,False
Rome,90.57,2025-07-24,True
Madrid,152.08,2025-07-22,False
Lisbon,184.91,2025-07-23,True
Athens,132.04,2025-07-25,True
Barcelona,109.18,2025-07-26,True
Berlin,160.78,2025-07-23,False
Milan,131.86,2025-07-22,False
Vienna,159.58,2025-07-24,False
Brussels,114.41,2025-07-23,False
Prague,142.07,2025-07-22,False
Budapest,119.58,2025-07-25,False
Zurich,158.03,2025-07-22,False
Cairo,221.94,2025-07-26,False
Casablanca,213.68,2025-07-24,True
Marrakech,192.18,2025-07-23,False
Tunis,254.25,2025-07-22,True
Algiers,226.85,2025-07-22,True
Tangier,272.94,2025-07-26,True
Beirut,234.28,2025-07-22,True
Amman,277.76,2025-07-26,True
Istanbul,218.1,2025-07-23,True
Doha,245.13,2025-07-22,True
Manama,257.65,2025-07-24,True
Nice,126.38,2025-07-26,True
Santorini,132.04,2025-07-24,True
Albufeira,84.66,2025-07-22,True
Catania,103.81,2025-07-25,True
Malaga,103.56,2025-07-26,True
Dubrovnik,50.17,2025-07-24,True
Toulon,251.62,2025-07-24,True
Sharm El Sheikh,257.82,2025-07-24,True
Hurghada,269.95,2025-07-25,True
Djerba,285.28,2025-07-26,True
Essaouira,232.55,2025-07-23,True
Agadir,185.34,2025-07-24,True
