City,Price,Date,Beach
Paris,76.18,2025-10-08,False
Amsterdam,60.19,2025-10-08,False
Rome,59.68,2025-10-08,True
Madrid,88.81,2025-10-08,False
Lisbon,130.54,2025-10-08,True
Athens,69.92,2025-10-09,True
Barcelona,63.37,2025-10-08,True
Berlin,65.86,2025-10-08,False
Milan,62.88,2025-10-08,False
Brussels,56.4,2025-10-09,False
Prague,55.07,2025-10-09,False
Budapest,63.59,2025-10-08,False
Zurich,132.9,2025-10-08,False
Cairo,180.73,2025-10-08,False
Casablanca,121.14,2025-10-08,True
Marrakech,103.41,2025-10-09,False
Tunis,134.42,2025-10-08,True
Algiers,122.69,2025-10-08,True
Tangier,131.66,2025-10-11,True
Beirut,127.42,2025-10-08,True
Amman,171.76,2025-10-09,True
Istanbul,139.02,2025-10-08,True
Doha,191.03,2025-10-09,True
Manama,187.77,2025-10-09,True
Nice,67.54,2025-10-08,True
Santorini,99.86,2025-10-09,True
Albufeira,63.36,2025-10-08,True
Catania,74.52,2025-10-08,True
Malaga,76.07,2025-10-08,True
Dubrovnik,53.7,2025-10-08,True
Naples,66.04,2025-10-08,True
Toulon,233.86,2025-10-08,True
Sharm El Sheikh,206.82,2025-10-11,True
Hurghada,208.06,2025-10-12,True
Djerba,148.22,2025-10-08,True
Essaouira,97.32,2025-10-08,True
Agadir,62.05,2025-10-08,True
