City,Price,Date,Beach
Paris,56.4,2025-10-12,False
Amsterdam,55.32,2025-10-12,False
Rome,66.13,2025-10-08,True
Madrid,52.92,2025-10-08,False
Lisbon,93.4,2025-10-08,True
Athens,37.51,2025-10-09,True
Barcelona,38.76,2025-10-08,True
Berlin,50.46,2025-10-08,False
Milan,28.87,2025-10-09,False
Vienna,35.8,2025-10-09,False
Brussels,54.78,2025-10-09,False
Prague,56.95,2025-10-11,False
Budapest,39.31,2025-10-10,False
Zurich,68.09,2025-10-09,False
Cairo,145.92,2025-10-11,False
Casablanca,102.71,2025-10-11,True
Marrakech,67.32,2025-10-12,False
Tunis,96.33,2025-10-08,True
Algiers,114.33,2025-10-11,True
Tangier,65.68,2025-10-09,True
Beirut,107.26,2025-10-09,True
Amman,96.75,2025-10-08,True
Istanbul,108.61,2025-10-12,True
Doha,163.75,2025-10-09,True
Manama,154.02,2025-10-12,True
Nice,39.31,2025-10-10,True
Catania,51.13,2025-10-08,True
Malaga,43.99,2025-10-08,True
Dubrovnik,53.7,2025-10-09,True
Naples,28.88,2025-10-08,True
Toulon,171.18,2025-10-10,True
Sharm El Sheikh,85.66,2025-10-08,True
Hurghada,124.87,2025-10-09,True
Djerba,144.64,2025-10-08,True
Essaouira,77.62,2025-10-11,True
Agadir,67.62,2025-10-08,True
