City,Price,Date,Beach
Paris,68.27,2026-02-17,False
Amsterdam,101.94,2026-02-17,False
Rome,136.92,2026-02-17,True
Madrid,106.96,2026-02-17,False
Lisbon,141.98,2026-02-12,True
Athens,134.71,2026-02-17,True
Barcelona,99.1,2026-02-17,True
Berlin,105.19,2026-02-17,False
Milan,76.2,2026-02-17,False
Vienna,105.09,2026-02-16,False
Brussels,85.32,2026-02-17,False
Prague,85.14,2026-02-16,False
Budapest,111.53,2026-02-12,False
Zurich,102.09,2026-02-16,False
Cairo,241.21,2026-02-16,False
Casablanca,166.26,2026-02-16,True
Marrakech,133.21,2026-02-16,False
Tunis,162.01,2026-02-17,True
Algiers,121.57,2026-02-12,True
Tangier,114.03,2026-02-17,True
Beirut,152.18,2026-02-17,True
Amman,171.59,2026-02-14,True
Istanbul,169.66,2026-02-13,True
Doha,227.76,2026-02-17,True
Manama,227.87,2026-02-17,True
Nice,116.51,2026-02-15,True
Santorini,186.04,2026-02-17,True
Albufeira,62.36,2026-02-12,True
Catania,145.02,2026-02-17,True
Malaga,107.0,2026-02-17,True
Dubrovnik,166.86,2026-02-15,True
Naples,121.69,2026-02-16,True
Toulon,230.26,2026-02-17,True
Sharm El Sheikh,129.99,2026-02-17,True
Hurghada,118.85,2026-02-16,True
Djerba,139.38,2026-02-16,True
Essaouira,125.83,2026-02-17,True
Agadir,132.34,2026-02-17,True
