City,Price,Date,Beach
Paris,60.8,2025-11-24,False
Rome,52.89,2025-11-26,True
Madrid,49.37,2025-11-26,False
Lisbon,50.28,2025-11-26,True
Barcelona,39.51,2025-11-27,True
Berlin,77.65,2025-11-28,False
Milan,53.68,2025-11-28,False
Brussels,69.68,2025-11-25,False
Prague,36.91,2025-11-24,False
Budapest,60.27,2025-11-28,False
Zurich,71.73,2025-11-27,False
Cairo,130.44,2025-11-26,False
Casablanca,76.39,2025-11-24,True
Tunis,78.59,2025-11-24,True
Tangier,46.06,2025-11-26,True
Beirut,94.21,2025-11-26,True
Amman,46.42,2025-11-28,True
Istanbul,54.84,2025-11-26,True
Doha,136.1,2025-11-24,True
Manama,124.1,2025-11-26,True
Nice,62.78,2025-11-24,True
Santorini,82.0,2025-11-25,True
Albufeira,29.1,2025-11-28,True
Catania,59.69,2025-11-25,True
Malaga,22.6,2025-11-25,True
Dubrovnik,25.04,2025-11-24,True
Naples,51.56,2025-11-27,True
Toulon,265.02,2025-11-24,True
Sharm El Sheikh,63.4,2025-11-24,True
Hurghada,63.4,2025-11-24,True
Djerba,61.76,2025-11-25,True
Essaouira,25.2,2025-11-25,True
Agadir,33.39,2025-11-27,True
