City,Price,Date,Beach
Paris,62.78,2025-11-24,False
Amsterdam,50.83,2025-11-28,False
Madrid,74.86,2025-11-28,False
Lisbon,67.81,2025-11-26,True
Athens,97.85,2025-11-26,True
Barcelona,55.95,2025-11-28,True
Milan,44.6,2025-11-28,False
Vienna,108.79,2025-11-27,False
Brussels,112.93,2025-11-24,False
Prague,51.12,2025-11-27,False
Budapest,66.43,2025-11-28,False
Zurich,118.2,2025-11-25,False
Cairo,146.71,2025-11-24,False
Tunis,124.49,2025-11-28,True
Algiers,97.9,2025-11-25,True
Beirut,146.8,2025-11-25,True
Amman,72.16,2025-11-25,True
Istanbul,130.91,2025-11-24,True
Doha,883.93,2025-11-24,True
Manama,915.69,2025-11-26,True
Nice,106.54,2025-11-25,True
Santorini,148.67,2025-11-24,True
Albufeira,23.86,2025-11-27,True
Catania,81.74,2025-11-28,True
Malaga,323.7,2025-11-25,True
Dubrovnik,433.52,2025-11-27,True
Naples,80.48,2025-11-27,True
Sharm El Sheikh,104.92,2025-11-24,True
Hurghada,97.64,2025-11-25,True
Djerba,108.94,2025-11-27,True
Essaouira,85.73,2025-11-28,True
Agadir,42.09,2025-11-26,True
