City,Price,Date,Beach
Paris,92.83,2025-12-31,False
Amsterdam,119.52,2026-01-04,False
Rome,80.8,2025-12-31,True
Madrid,63.3,2026-01-01,False
Lisbon,60.97,2025-12-31,True
Athens,98.73,2026-01-01,True
Barcelona,83.85,2026-01-01,True
Berlin,90.86,2026-01-04,False
Milan,96.71,2025-12-30,False
Vienna,41.8,2025-12-31,False
Brussels,121.93,2025-12-31,False
Prague,48.06,2025-12-30,False
Budapest,44.5,2026-01-04,False
Zurich,105.06,2025-12-31,False
Cairo,199.56,2026-01-03,False
Casablanca,122.88,2026-01-01,True
Marrakech,74.11,2026-01-02,False
Tunis,149.73,2025-12-31,True
Algiers,153.65,2025-12-31,True
Tangier,73.63,2026-01-01,True
Beirut,98.72,2025-12-31,True
Amman,72.34,2026-01-04,True
Istanbul,91.49,2026-01-04,True
Doha,308.86,2026-01-04,True
Manama,218.15,2025-12-31,True
Nice,94.54,2026-01-01,True
Santorini,151.31,2026-01-01,True
Albufeira,31.27,2026-01-04,True
Catania,70.26,2026-01-01,True
Malaga,47.12,2026-01-01,True
Dubrovnik,100.48,2026-01-04,True
Naples,40.13,2026-01-01,True
Toulon,169.53,2025-12-31,True
Sharm El Sheikh,81.27,2026-01-02,True
Hurghada,122.55,2025-12-30,True
Djerba,136.58,2026-01-04,True
Essaouira,100.94,2026-01-01,True
Agadir,50.77,2025-12-31,True
