City,Price,Date,Beach
Paris,50.19,2025-05-26,False
Amsterdam,89.61,2025-05-27,False
Rome,70.48,2025-05-27,True
Madrid,92.08,2025-05-27,False
Lisbon,94.55,2025-05-27,True
Athens,85.78,2025-05-27,True
Barcelona,90.47,2025-05-27,True
Berlin,65.59,2025-05-27,False
Milan,63.8,2025-05-27,False
Vienna,120.72,2025-05-27,False
Brussels,134.2,2025-05-27,False
Zurich,122.17,2025-05-25,False
Cairo,181.17,2025-05-27,False
Tunis,220.91,2025-05-27,True
Algiers,145.82,2025-05-27,True
Istanbul,92.08,2025-05-27,True
Doha,203.7,2025-05-27,True
Manama,209.96,2025-05-27,True
Nice,81.69,2025-05-27,True
Santorini,208.31,2025-05-27,True
Catania,152.2,2025-05-24,True
Malaga,85.78,2025-05-27,True
Naples,57.96,2025-05-27,True
Toulon,217.55,2025-05-25,True
Sharm El Sheikh,168.14,2025-05-24,True
Hurghada,184.67,2025-05-26,True
Djerba,235.12,2025-05-25,True
Essaouira,281.04,2025-05-26,True
Agadir,138.4,2025-05-27,True
