City,Price,Date,Beach
Paris,73.7,2025-04-08,False
Amsterdam,70.53,2025-04-08,False
Rome,109.03,2025-04-04,True
Madrid,65.94,2025-04-08,False
Lisbon,160.87,2025-04-08,True
Athens,182.62,2025-04-08,True
Barcelona,115.43,2025-04-05,True
Berlin,87.6,2025-04-08,False
Milan,96.23,2025-04-05,False
Brussels,169.22,2025-04-08,False
Prague,117.92,2025-04-04,False
Budapest,158.72,2025-04-04,False
Zurich,166.08,2025-04-04,False
Cairo,251.82,2025-04-07,False
Casablanca,215.58,2025-04-07,True
Marrakech,183.28,2025-04-04,False
Tunis,221.85,2025-04-04,True
Algiers,240.79,2025-04-08,True
Tangier,239.26,2025-04-08,True
Beirut,276.87,2025-04-08,True
Amman,251.7,2025-04-08,True
Istanbul,239.73,2025-04-08,True
Doha,298.47,2025-04-08,True
Manama,321.95,2025-04-07,True
Nice,98.29,2025-04-08,True
Santorini,325.72,2025-04-07,True
Albufeira,104.55,2025-04-07,True
Catania,106.14,2025-04-07,True
Malaga,138.6,2025-04-07,True
Dubrovnik,119.75,2025-04-08,True
Naples,108.1,2025-04-08,True
Toulon,152.23,2025-04-07,True
Sharm El Sheikh,238.48,2025-04-08,True
Hurghada,242.15,2025-04-08,True
Djerba,206.55,2025-04-08,True
Essaouira,317.28,2025-04-07,True
Agadir,194.11,2025-04-05,True
