City,Price,Date,Beach
Paris,135.99,2025-04-08,False
Amsterdam,62.66,2025-04-08,False
Rome,125.74,2025-04-05,True
Madrid,104.7,2025-04-08,False
Athens,151.5,2025-04-06,True
Barcelona,126.78,2025-04-04,True
Berlin,85.45,2025-04-06,False
Milan,103.2,2025-04-07,False
Vienna,115.56,2025-04-07,False
Brussels,114.28,2025-04-06,False
Prague,84.55,2025-04-06,False
Budapest,67.49,2025-04-06,False
Zurich,91.33,2025-04-08,False
Cairo,232.76,2025-04-07,False
Casablanca,195.0,2025-04-06,True
Marrakech,132.3,2025-04-08,False
Tunis,229.57,2025-04-07,True
Algiers,208.45,2025-04-08,True
Tangier,206.87,2025-04-06,True
Beirut,265.09,2025-04-04,True
Amman,237.52,2025-04-07,True
Istanbul,206.06,2025-04-06,True
Doha,314.43,2025-04-07,True
Manama,294.86,2025-04-04,True
Nice,117.72,2025-04-06,True
Santorini,111.76,2025-04-06,True
Catania,117.73,2025-04-06,True
Malaga,101.51,2025-04-05,True
Dubrovnik,124.42,2025-04-05,True
Naples,122.82,2025-04-08,True
Toulon,218.73,2025-04-08,True
Sharm El Sheikh,246.94,2025-04-04,True
Hurghada,260.4,2025-04-07,True
Djerba,236.17,2025-04-05,True
Essaouira,278.92,2025-04-07,True
Agadir,208.95,2025-04-08,True
