City,Price,Date,Beach
Paris,49.27,2025-12-09,False
Amsterdam,49.27,2025-12-09,False
Rome,42.91,2025-12-07,True
Madrid,67.36,2025-12-09,False
Lisbon,70.12,2025-12-08,True
Athens,63.08,2025-12-07,True
Barcelona,44.71,2025-12-07,True
Berlin,47.98,2025-12-08,False
Milan,67.94,2025-12-07,False
Brussels,63.67,2025-12-10,False
Budapest,34.65,2025-12-06,False
Zurich,61.11,2025-12-08,False
Cairo,139.67,2025-12-07,False
Casablanca,89.76,2025-12-10,True
Marrakech,39.25,2025-12-08,False
Tunis,110.34,2025-12-07,True
Algiers,96.01,2025-12-07,True
Tangier,25.7,2025-12-09,True
Amman,75.45,2025-12-10,True
Istanbul,97.45,2025-12-06,True
Doha,223.73,2025-12-09,True
Manama,125.06,2025-12-10,True
Nice,50.6,2025-12-09,True
Santorini,110.92,2025-12-09,True
Albufeira,24.35,2025-12-09,True
Catania,78.91,2025-12-06,True
Malaga,29.66,2025-12-06,True
Dubrovnik,79.81,2025-12-08,True
Naples,61.11,2025-12-10,True
Sharm El Sheikh,97.03,2025-12-08,True
Hurghada,92.97,2025-12-08,True
Djerba,57.9,2025-12-08,True
Essaouira,59.75,2025-12-09,True
Agadir,34.26,2025-12-07,True
