City,Price,Date,Beach
Paris,58.18,2025-05-14,False
Amsterdam,49.26,2025-05-14,False
Rome,52.98,2025-05-17,True
Madrid,80.12,2025-05-13,False
Lisbon,90.9,2025-05-13,True
Athens,65.13,2025-05-17,True
Barcelona,67.76,2025-05-13,True
Berlin,54.22,2025-05-14,False
Milan,27.7,2025-05-13,False
Vienna,52.48,2025-05-17,False
Brussels,136.96,2025-05-13,False
Prague,29.99,2025-05-16,False
Budapest,26.83,2025-05-17,False
Zurich,70.1,2025-05-14,False
Cairo,120.41,2025-05-13,False
Casablanca,94.33,2025-05-17,True
Marrakech,53.69,2025-05-13,False
Tunis,86.09,2025-05-13,True
Algiers,91.29,2025-05-14,True
Tangier,85.66,2025-05-14,True
Beirut,126.17,2025-05-16,True
Amman,95.45,2025-05-15,True
Istanbul,61.03,2025-05-17,True
Doha,158.68,2025-05-16,True
Manama,154.58,2025-05-16,True
Nice,58.92,2025-05-17,True
Albufeira,38.51,2025-05-14,True
Malaga,55.26,2025-05-16,True
Dubrovnik,64.13,2025-05-13,True
Naples,72.85,2025-05-17,True
Toulon,134.46,2025-05-13,True
Sharm El Sheikh,101.75,2025-05-13,True
Djerba,131.31,2025-05-13,True
Agadir,85.42,2025-05-14,True
