City,Price,Date,Beach
Paris,60.33,2025-06-04,False
Amsterdam,53.93,2025-06-04,False
Rome,43.86,2025-06-04,True
Madrid,75.13,2025-06-04,False
Lisbon,84.86,2025-06-01,True
Athens,77.57,2025-06-02,True
Berlin,60.17,2025-06-04,False
Milan,32.56,2025-06-01,False
Vienna,55.08,2025-06-02,False
Brussels,82.53,2025-06-03,False
Budapest,29.81,2025-06-02,False
Zurich,77.14,2025-06-04,False
Marrakech,48.84,2025-06-03,False
Tunis,103.0,2025-05-31,True
Algiers,122.76,2025-06-03,True
Tangier,96.26,2025-06-04,True
Beirut,250.8,2025-06-01,True
Amman,176.1,2025-06-02,True
Istanbul,79.81,2025-06-02,True
Doha,144.27,2025-06-04,True
Manama,115.02,2025-06-04,True
Nice,58.77,2025-06-04,True
Santorini,74.96,2025-06-01,True
Catania,46.35,2025-06-01,True
Malaga,42.19,2025-06-03,True
Sharm El Sheikh,106.85,2025-06-03,True
Hurghada,107.96,2025-06-02,True
Djerba,172.3,2025-06-01,True
Essaouira,167.37,2025-06-02,True
Agadir,70.03,2025-06-01,True
