City,Price,Date,Beach
Paris,63.75,2026-02-02,False
Amsterdam,51.69,2026-02-03,False
Rome,67.33,2026-02-04,True
Madrid,56.77,2026-02-06,False
Lisbon,66.15,2026-02-06,True
Athens,86.43,2026-02-02,True
Barcelona,33.97,2026-02-02,True
Berlin,29.55,2026-02-02,False
Milan,51.6,2026-02-05,False
Vienna,42.51,2026-02-03,False
Brussels,49.34,2026-02-04,False
Prague,57.79,2026-02-02,False
Budapest,42.35,2026-02-03,False
Zurich,87.22,2026-02-03,False
Cairo,176.93,2026-02-05,False
Casablanca,74.29,2026-02-04,True
Marrakech,56.54,2026-02-05,False
Tunis,112.36,2026-02-06,True
Algiers,86.94,2026-02-04,True
Tangier,75.98,2026-02-03,True
Beirut,122.84,2026-02-04,True
Amman,66.5,2026-02-06,True
Istanbul,158.04,2026-02-02,True
Doha,206.31,2026-02-03,True
Manama,229.91,2026-02-03,True
Nice,85.84,2026-02-03,True
Santorini,114.94,2026-02-05,True
Albufeira,34.83,2026-02-04,True
Catania,67.92,2026-02-03,True
Malaga,24.97,2026-02-03,True
Dubrovnik,67.77,2026-02-05,True
Naples,51.18,2026-02-06,True
Toulon,152.16,2026-02-04,True
Sharm El Sheikh,92.77,2026-02-02,True
Hurghada,87.65,2026-02-03,True
Djerba,108.45,2026-02-05,True
Essaouira,61.45,2026-02-03,True
Agadir,99.06,2026-02-06,True
