City,Price,Date,Beach
Paris,55.78,2026-02-04,False
Amsterdam,55.78,2026-02-04,False
Rome,52.42,2026-02-01,True
Madrid,50.06,2026-02-03,False
Lisbon,68.88,2026-02-02,True
Athens,51.36,2026-02-05,True
Barcelona,63.8,2026-02-06,True
Berlin,53.92,2026-02-01,False
Milan,48.58,2026-02-01,False
Vienna,46.41,2026-02-06,False
Brussels,64.6,2026-02-04,False
Prague,35.88,2026-02-02,False
Budapest,33.45,2026-02-02,False
Zurich,49.81,2026-02-06,False
Cairo,117.94,2026-02-03,False
Casablanca,87.12,2026-02-06,True
Marrakech,55.24,2026-02-05,False
Tunis,104.61,2026-02-04,True
Algiers,88.49,2026-02-06,True
Tangier,28.64,2026-02-03,True
Beirut,94.1,2026-02-03,True
Amman,51.53,2026-02-02,True
Istanbul,89.45,2026-02-06,True
Doha,160.2,2026-02-06,True
Manama,133.5,2026-02-02,True
Nice,69.81,2026-02-02,True
Santorini,123.38,2026-02-04,True
Albufeira,40.34,2026-02-06,True
Catania,48.66,2026-02-02,True
Malaga,28.9,2026-02-03,True
Dubrovnik,52.75,2026-02-05,True
Naples,26.93,2026-02-02,True
Toulon,169.57,2026-02-04,True
Sharm El Sheikh,74.44,2026-02-02,True
Hurghada,96.0,2026-02-05,True
Djerba,61.65,2026-02-06,True
Essaouira,46.13,2026-02-04,True
Agadir,51.48,2026-02-03,True
