City,Price,Date,Beach
Paris,49.13,2026-02-08,False
Amsterdam,55.6,2026-02-06,False
Rome,39.56,2026-02-08,True
Madrid,43.7,2026-02-08,False
Lisbon,67.53,2026-02-08,True
Athens,63.84,2026-02-05,True
Barcelona,33.59,2026-02-07,True
Berlin,56.02,2026-02-08,False
Milan,21.81,2026-02-08,False
Vienna,33.82,2026-02-07,False
Brussels,63.11,2026-02-07,False
Prague,41.25,2026-02-08,False
Budapest,35.65,2026-02-08,False
Zurich,55.31,2026-02-06,False
Cairo,86.81,2026-02-08,False
Casablanca,84.94,2026-02-07,True
Marrakech,48.37,2026-02-08,False
Tunis,117.73,2026-02-08,True
Algiers,87.72,2026-02-06,True
Tangier,55.59,2026-02-07,True
Beirut,93.64,2026-02-08,True
Amman,65.7,2026-02-08,True
Istanbul,90.66,2026-02-06,True
Doha,141.9,2026-02-08,True
Manama,138.16,2026-02-07,True
Nice,55.31,2026-02-08,True
Santorini,131.64,2026-02-07,True
Albufeira,24.74,2026-02-07,True
Catania,52.42,2026-02-06,True
Malaga,32.0,2026-02-08,True
Dubrovnik,52.67,2026-02-05,True
Naples,33.74,2026-02-07,True
Toulon,125.28,2026-02-07,True
Sharm El Sheikh,74.98,2026-02-08,True
Hurghada,64.21,2026-02-06,True
Djerba,111.02,2026-02-06,True
Essaouira,46.08,2026-02-04,True
Agadir,57.33,2026-02-04,True
