City,Price,Date,Beach
Paris,82.97,2025-04-15,False
Amsterdam,54.09,2025-04-16,False
Rome,58.49,2025-04-16,True
Madrid,96.79,2025-04-17,False
Lisbon,90.11,2025-04-15,True
Athens,121.06,2025-04-16,True
Barcelona,76.35,2025-04-13,True
Berlin,65.02,2025-04-15,False
Milan,29.03,2025-04-15,False
Vienna,54.09,2025-04-15,False
Brussels,130.13,2025-04-14,False
Prague,36.83,2025-04-16,False
Budapest,34.22,2025-04-15,False
Zurich,51.16,2025-04-16,False
Cairo,179.11,2025-04-16,False
Casablanca,140.18,2025-04-16,True
Marrakech,58.84,2025-04-14,False
Tunis,126.92,2025-04-13,True
Algiers,91.29,2025-04-13,True
Tangier,114.87,2025-04-17,True
Beirut,140.36,2025-04-17,True
Amman,159.6,2025-04-17,True
Doha,214.36,2025-04-15,True
Manama,139.09,2025-04-15,True
Nice,65.91,2025-04-16,True
Santorini,116.71,2025-04-17,True
Albufeira,48.41,2025-04-15,True
Catania,51.02,2025-04-16,True
Malaga,56.15,2025-04-16,True
Naples,48.23,2025-04-16,True
Toulon,224.84,2025-04-17,True
Sharm El Sheikh,174.96,2025-04-15,True
Hurghada,174.17,2025-04-16,True
Djerba,95.05,2025-04-15,True
Essaouira,185.56,2025-04-17,True
Agadir,70.67,2025-04-15,True
