City,Price,Date,Beach
Paris,46.73,2025-03-31,False
Amsterdam,62.49,2025-03-31,False
Rome,55.78,2025-03-30,True
Madrid,94.01,2025-03-31,False
Lisbon,92.34,2025-03-31,True
Athens,104.0,2025-03-31,True
Barcelona,53.06,2025-03-31,True
Berlin,81.58,2025-03-31,False
Milan,54.14,2025-03-31,False
Vienna,72.14,2025-03-27,False
Brussels,54.95,2025-03-30,False
Prague,36.38,2025-03-31,False
Budapest,35.13,2025-03-31,False
Zurich,66.42,2025-03-27,False
Cairo,162.43,2025-03-27,False
Casablanca,98.37,2025-03-27,True
Marrakech,72.15,2025-03-31,False
Tunis,113.37,2025-03-29,True
Algiers,98.65,2025-03-31,True
Tangier,96.98,2025-03-31,True
Beirut,196.76,2025-03-28,True
Amman,158.62,2025-03-31,True
Istanbul,121.58,2025-03-30,True
Doha,187.78,2025-03-27,True
Manama,176.71,2025-03-31,True
Nice,52.44,2025-03-31,True
Santorini,90.5,2025-03-31,True
Albufeira,35.47,2025-03-31,True
Catania,87.05,2025-03-29,True
Malaga,49.72,2025-03-31,True
Dubrovnik,48.84,2025-03-31,True
Naples,75.3,2025-03-31,True
Toulon,119.45,2025-03-31,True
Sharm El Sheikh,79.47,2025-03-27,True
Hurghada,96.01,2025-03-27,True
Djerba,188.82,2025-03-29,True
Essaouira,178.89,2025-03-31,True
Agadir,32.26,2025-03-27,True
