City,Price,Date,Beach
Paris,42.92,2025-09-09,False
Amsterdam,70.2,2025-09-08,False
Madrid,76.96,2025-09-08,False
Lisbon,83.94,2025-09-09,True
Athens,71.99,2025-09-08,True
Barcelona,68.34,2025-09-08,True
Berlin,86.25,2025-09-09,False
Milan,67.63,2025-09-09,False
Vienna,63.1,2025-09-09,False
Brussels,72.07,2025-09-08,False
Prague,63.74,2025-09-09,False
Budapest,64.13,2025-09-06,False
Zurich,90.16,2025-09-08,False
Casablanca,92.17,2025-09-09,True
Marrakech,62.44,2025-09-08,False
Tunis,120.65,2025-09-09,True
Algiers,85.21,2025-09-09,True
Tangier,72.72,2025-09-06,True
Beirut,134.04,2025-09-09,True
Amman,112.04,2025-09-08,True
Istanbul,86.0,2025-09-09,True
Doha,166.69,2025-09-09,True
Manama,205.69,2025-09-06,True
Nice,74.34,2025-09-09,True
Santorini,94.34,2025-09-07,True
Albufeira,72.47,2025-09-09,True
Catania,81.5,2025-09-09,True
Dubrovnik,77.7,2025-09-09,True
Naples,61.14,2025-09-09,True
Sharm El Sheikh,150.96,2025-09-05,True
Hurghada,134.28,2025-09-09,True
Djerba,123.45,2025-09-08,True
Essaouira,81.82,2025-09-09,True
Agadir,49.77,2025-09-06,True
