City,Price,Date,Beach
Paris,42.47,2025-09-09,False
Amsterdam,38.88,2025-09-08,False
Rome,44.32,2025-09-08,True
Madrid,67.25,2025-09-08,False
Lisbon,74.93,2025-09-09,True
Athens,30.68,2025-09-09,True
Barcelona,48.29,2025-09-09,True
Berlin,70.64,2025-09-09,False
Milan,45.34,2025-09-09,False
Vienna,54.86,2025-09-06,False
Brussels,60.96,2025-09-09,False
Prague,25.0,2025-09-09,False
Budapest,30.47,2025-09-09,False
Cairo,124.61,2025-09-09,False
Casablanca,79.35,2025-09-09,True
Marrakech,33.73,2025-09-09,False
Tunis,78.22,2025-09-05,True
Algiers,66.77,2025-09-09,True
Tangier,64.13,2025-09-07,True
Beirut,109.35,2025-09-07,True
Amman,91.34,2025-09-09,True
Istanbul,37.83,2025-09-09,True
Doha,136.03,2025-09-09,True
Nice,43.86,2025-09-09,True
Santorini,53.96,2025-09-07,True
Albufeira,27.41,2025-09-09,True
Catania,47.86,2025-09-06,True
Dubrovnik,48.39,2025-09-07,True
Naples,61.14,2025-09-08,True
Toulon,134.66,2025-09-06,True
Sharm El Sheikh,98.84,2025-09-09,True
Hurghada,93.09,2025-09-09,True
Djerba,61.91,2025-09-09,True
Essaouira,51.72,2025-09-06,True
Agadir,57.18,2025-09-09,True
