City,Price,Date,Beach
Paris,87.95,2026-01-01,False
Amsterdam,55.47,2026-01-01,False
Rome,42.84,2026-01-03,True
Madrid,36.49,2026-01-01,False
Lisbon,45.55,2026-01-03,True
Athens,51.5,2026-01-01,True
Barcelona,28.77,2026-01-02,True
Berlin,49.52,2026-01-03,False
Milan,27.79,2026-01-01,False
Vienna,36.61,2026-01-02,False
Brussels,55.06,2025-12-31,False
Prague,29.22,2026-01-01,False
Budapest,28.76,2026-01-01,False
Zurich,55.75,2026-01-01,False
Cairo,135.71,2025-12-31,False
Casablanca,87.74,2025-12-31,True
Marrakech,29.54,2026-01-02,False
Tunis,79.17,2026-01-01,True
Algiers,83.65,2026-01-03,True
Tangier,63.37,2026-01-01,True
Beirut,88.72,2026-01-02,True
Amman,54.65,2026-01-03,True
Istanbul,42.71,2026-01-01,True
Doha,210.67,2025-12-30,True
Manama,182.48,2025-12-31,True
Nice,49.52,2026-01-03,True
Santorini,104.24,2026-01-01,True
Albufeira,26.81,2025-12-31,True
Catania,41.7,2026-01-01,True
Malaga,27.65,2026-01-02,True
Dubrovnik,31.7,2026-01-02,True
Naples,43.97,2026-01-01,True
Toulon,155.93,2025-12-31,True
Sharm El Sheikh,63.64,2025-12-31,True
Hurghada,78.46,2026-01-01,True
Djerba,41.69,2026-01-03,True
Essaouira,31.45,2026-01-02,True
Agadir,35.75,2026-01-01,True
