City,Price,Date,Beach
Paris,40.87,2025-04-29,False
Amsterdam,44.58,2025-04-29,False
Rome,58.94,2025-04-28,True
Madrid,43.44,2025-04-26,False
Lisbon,74.88,2025-04-28,True
Athens,60.66,2025-04-25,True
Barcelona,37.07,2025-04-27,True
Berlin,48.54,2025-04-28,False
Milan,52.49,2025-04-29,False
Vienna,28.22,2025-04-28,False
Brussels,112.53,2025-04-28,False
Prague,46.78,2025-04-27,False
Budapest,44.92,2025-04-27,False
Zurich,59.44,2025-04-29,False
Cairo,180.85,2025-04-28,False
Casablanca,83.81,2025-04-29,True
Marrakech,48.68,2025-04-29,False
Tangier,104.18,2025-04-28,True
Beirut,152.95,2025-04-27,True
Amman,112.75,2025-04-27,True
Istanbul,82.21,2025-04-25,True
Doha,187.8,2025-04-25,True
Manama,183.77,2025-04-26,True
Nice,66.19,2025-04-28,True
Santorini,71.51,2025-04-27,True
Albufeira,37.07,2025-04-28,True
Catania,39.19,2025-04-25,True
Malaga,40.08,2025-04-29,True
Dubrovnik,47.49,2025-04-27,True
Naples,70.92,2025-04-29,True
Toulon,229.36,2025-04-26,True
Sharm El Sheikh,148.2,2025-04-27,True
Hurghada,138.63,2025-04-28,True
Djerba,77.63,2025-04-28,True
Essaouira,197.06,2025-04-28,True
