City,Price,Date,Beach
Paris,48.62,2025-04-29,False
Amsterdam,54.48,2025-04-28,False
Rome,36.33,2025-04-28,True
Madrid,56.31,2025-04-28,False
Lisbon,66.75,2025-04-29,True
Athens,36.54,2025-04-27,True
Barcelona,34.83,2025-04-29,True
Berlin,88.79,2025-04-28,False
Milan,36.54,2025-04-29,False
Vienna,57.71,2025-04-26,False
Brussels,73.08,2025-04-26,False
Prague,29.54,2025-04-26,False
Budapest,27.58,2025-04-29,False
Zurich,61.41,2025-04-29,False
Cairo,144.43,2025-04-29,False
Casablanca,72.93,2025-04-29,True
Marrakech,31.91,2025-04-29,False
Tunis,104.98,2025-04-26,True
Algiers,87.76,2025-04-28,True
Tangier,83.67,2025-04-27,True
Beirut,140.44,2025-04-28,True
Amman,80.65,2025-04-29,True
Istanbul,63.5,2025-04-28,True
Doha,149.02,2025-04-26,True
Manama,119.69,2025-04-25,True
Nice,45.57,2025-04-28,True
Santorini,80.25,2025-04-28,True
Albufeira,29.54,2025-04-29,True
Catania,37.51,2025-04-27,True
Malaga,27.81,2025-04-28,True
Dubrovnik,39.2,2025-04-27,True
Naples,41.72,2025-04-25,True
Toulon,172.92,2025-04-28,True
Sharm El Sheikh,126.83,2025-04-25,True
Hurghada,117.77,2025-04-25,True
Djerba,71.68,2025-04-26,True
Essaouira,177.72,2025-04-27,True
Agadir,33.55,2025-04-27,True
