City,Price,Date,Beach
Paris,92.33,2025-08-27,False
Amsterdam,85.28,2025-08-27,False
Rome,113.23,2025-08-27,True
Madrid,141.67,2025-08-25,False
Lisbon,139.91,2025-08-27,True
Athens,119.87,2025-08-26,True
Barcelona,99.96,2025-08-25,True
Berlin,102.82,2025-08-25,False
Vienna,161.77,2025-08-27,False
Brussels,133.29,2025-08-25,False
Prague,129.77,2025-08-27,False
Budapest,50.68,2025-08-26,False
Zurich,146.62,2025-08-25,False
Casablanca,216.92,2025-08-26,True
Marrakech,157.29,2025-08-27,False
Tunis,160.31,2025-08-24,True
Tangier,119.18,2025-08-27,True
Beirut,132.13,2025-08-24,True
Istanbul,109.3,2025-08-26,True
Doha,239.23,2025-08-26,True
Nice,143.69,2025-08-26,True
Santorini,128.69,2025-08-23,True
Albufeira,42.45,2025-08-24,True
Catania,137.07,2025-08-27,True
Malaga,101.89,2025-08-26,True
Naples,134.54,2025-08-26,True
Toulon,199.04,2025-08-27,True
Sharm El Sheikh,262.48,2025-08-23,True
Hurghada,166.78,2025-08-23,True
Djerba,183.61,2025-08-27,True
Essaouira,301.42,2025-08-27,True
