City,Price,Date,Beach
Paris,92.99,2025-12-17,False
Amsterdam,67.84,2025-12-18,False
Rome,56.88,2025-12-18,True
Madrid,70.7,2025-12-21,False
Lisbon,65.12,2025-12-17,True
Athens,126.38,2025-12-21,True
Barcelona,71.58,2025-12-17,True
Berlin,54.9,2025-12-18,False
Milan,72.52,2025-12-18,False
Vienna,59.31,2025-12-17,False
Brussels,80.55,2025-12-18,False
Prague,64.1,2025-12-18,False
Budapest,83.66,2025-12-18,False
Zurich,87.26,2025-12-17,False
Cairo,262.92,2025-12-17,False
Casablanca,87.99,2025-12-17,True
Marrakech,89.03,2025-12-21,False
Tunis,254.06,2025-12-20,True
Algiers,167.61,2025-12-18,True
Tangier,105.73,2025-12-21,True
Beirut,182.84,2025-12-17,True
Amman,284.79,2025-12-20,True
Istanbul,171.09,2025-12-21,True
Doha,337.06,2025-12-18,True
Manama,345.57,2025-12-19,True
Nice,67.77,2025-12-19,True
Santorini,158.16,2025-12-18,True
Albufeira,64.85,2025-12-17,True
Catania,84.77,2025-12-17,True
Malaga,52.39,2025-12-19,True
Dubrovnik,148.95,2025-12-17,True
Naples,58.05,2025-12-17,True
Toulon,246.63,2025-12-18,True
Sharm El Sheikh,182.26,2025-12-18,True
Hurghada,165.42,2025-12-17,True
Djerba,233.51,2025-12-21,True
Essaouira,172.88,2025-12-18,True
Agadir,57.83,2025-12-17,True
