City,Price,Date,Beach
Paris,57.51,2025-12-17,False
Amsterdam,51.45,2025-12-18,False
Rome,77.58,2025-12-21,True
Madrid,72.63,2025-12-20,False
Lisbon,59.76,2025-12-17,True
Athens,103.18,2025-12-21,True
Barcelona,55.53,2025-12-17,True
Berlin,51.15,2025-12-18,False
Milan,46.24,2025-12-18,False
Vienna,53.53,2025-12-21,False
Brussels,44.0,2025-12-20,False
Prague,58.5,2025-12-21,False
Budapest,58.6,2025-12-18,False
Zurich,94.8,2025-12-18,False
Cairo,329.27,2025-12-17,False
Casablanca,165.14,2025-12-18,True
Marrakech,73.49,2025-12-18,False
Tunis,255.73,2025-12-20,True
Algiers,164.66,2025-12-17,True
Tangier,120.06,2025-12-18,True
Beirut,284.76,2025-12-19,True
Amman,269.07,2025-12-20,True
Istanbul,111.24,2025-12-21,True
Doha,480.15,2025-12-17,True
Manama,356.37,2025-12-17,True
Nice,1176.95,2025-12-21,True
Santorini,121.98,2025-12-18,True
Albufeira,25.02,2025-12-17,True
Catania,107.68,2025-12-17,True
Malaga,56.33,2025-12-20,True
Dubrovnik,119.5,2025-12-18,True
Naples,133.01,2025-12-19,True
Toulon,197.97,2025-12-21,True
Sharm El Sheikh,189.3,2025-12-17,True
Hurghada,221.88,2025-12-17,True
Djerba,240.61,2025-12-18,True
Essaouira,144.29,2025-12-18,True
Agadir,84.32,2025-12-18,True
