City,Price,Date,Beach
Paris,45.12,2025-12-07,False
Amsterdam,65.94,2025-12-04,False
Rome,39.1,2025-12-05,True
Lisbon,64.35,2025-12-03,True
Barcelona,56.28,2025-12-07,True
Milan,23.77,2025-12-05,False
Vienna,58.76,2025-12-07,False
Brussels,63.95,2025-12-03,False
Prague,46.27,2025-12-04,False
Budapest,63.05,2025-12-05,False
Zurich,104.59,2025-12-06,False
Casablanca,98.32,2025-12-07,True
Marrakech,39.65,2025-12-07,False
Tunis,132.26,2025-12-07,True
Algiers,91.51,2025-12-07,True
Beirut,119.13,2025-12-06,True
Amman,101.41,2025-12-06,True
Istanbul,130.57,2025-12-05,True
Doha,213.28,2025-12-05,True
Nice,104.45,2025-12-06,True
Catania,81.91,2025-12-04,True
Malaga,22.85,2025-12-07,True
Dubrovnik,69.58,2025-12-07,True
Naples,67.51,2025-12-06,True
Toulon,224.49,2025-12-06,True
Sharm El Sheikh,112.28,2025-12-05,True
Hurghada,94.33,2025-12-06,True
Djerba,110.36,2025-12-07,True
Essaouira,83.59,2025-12-07,True
