City,Price,Date,Beach
Paris,85.24,2025-07-31,False
Amsterdam,98.11,2025-07-31,False
Rome,133.84,2025-07-28,True
Madrid,159.28,2025-07-30,False
Lisbon,174.93,2025-07-28,True
Barcelona,87.72,2025-07-30,True
Berlin,128.29,2025-07-28,False
Milan,128.98,2025-07-29,False
Vienna,199.45,2025-07-31,False
Brussels,90.06,2025-07-28,False
Prague,143.33,2025-07-30,False
Budapest,141.25,2025-07-28,False
Zurich,212.28,2025-07-27,False
Cairo,315.84,2025-07-31,False
Casablanca,210.67,2025-07-31,True
Marrakech,179.81,2025-07-28,False
Tunis,242.72,2025-07-31,True
Algiers,206.53,2025-07-30,True
Tangier,272.93,2025-07-28,True
Beirut,292.7,2025-07-27,True
Amman,307.0,2025-07-30,True
Istanbul,242.62,2025-07-29,True
Doha,304.03,2025-07-27,True
Manama,351.73,2025-07-28,True
Nice,108.02,2025-07-30,True
Santorini,220.05,2025-07-29,True
Albufeira,60.62,2025-07-31,True
Catania,181.13,2025-07-28,True
Malaga,90.81,2025-07-29,True
Dubrovnik,285.25,2025-07-28,True
Naples,168.07,2025-07-28,True
Toulon,237.49,2025-07-27,True
Sharm El Sheikh,271.97,2025-07-30,True
Djerba,269.77,2025-07-30,True
Essaouira,192.18,2025-07-30,True
Agadir,184.19,2025-07-30,True
