City,Price,Date,Beach
Paris,47.77,2025-04-28,False
Amsterdam,44.7,2025-04-29,False
Rome,59.09,2025-04-28,True
Madrid,43.56,2025-04-27,False
Lisbon,75.28,2025-04-28,True
Athens,57.9,2025-04-28,True
Barcelona,36.75,2025-04-27,True
Berlin,49.65,2025-04-28,False
Milan,58.6,2025-04-28,False
Vienna,31.92,2025-04-28,False
Brussels,113.34,2025-04-28,False
Prague,49.65,2025-04-28,False
Budapest,45.35,2025-04-27,False
Zurich,59.59,2025-04-29,False
Cairo,172.86,2025-04-30,False
Casablanca,122.92,2025-04-27,True
Marrakech,48.81,2025-04-29,False
Tunis,175.5,2025-04-27,True
Algiers,109.01,2025-04-28,True
Tangier,104.81,2025-04-27,True
Beirut,151.37,2025-04-27,True
Amman,112.18,2025-04-27,True
Istanbul,85.35,2025-04-30,True
Doha,173.66,2025-04-29,True
Manama,172.79,2025-04-30,True
Nice,70.59,2025-04-28,True
Santorini,55.36,2025-04-27,True
Albufeira,36.75,2025-04-28,True
Catania,39.29,2025-04-29,True
Malaga,56.61,2025-04-29,True
Dubrovnik,44.36,2025-04-27,True
Naples,61.56,2025-04-30,True
Sharm El Sheikh,148.37,2025-04-29,True
Hurghada,138.69,2025-04-28,True
Djerba,79.82,2025-04-28,True
Essaouira,197.22,2025-04-28,True
Agadir,53.97,2025-04-27,True
