City,Price,Date,Beach
Paris,61.06,2025-07-02,False
Amsterdam,60.07,2025-07-02,False
Rome,79.0,2025-06-29,True
Madrid,52.75,2025-06-28,False
Lisbon,89.32,2025-07-01,True
Athens,42.79,2025-06-29,True
Barcelona,44.47,2025-07-01,True
Berlin,66.05,2025-06-29,False
Milan,64.05,2025-06-30,False
Vienna,101.13,2025-07-01,False
Brussels,97.54,2025-06-30,False
Prague,70.03,2025-07-02,False
Budapest,104.31,2025-06-29,False
Zurich,82.45,2025-06-30,False
Cairo,159.06,2025-07-02,False
Casablanca,148.48,2025-06-29,True
Marrakech,78.17,2025-06-30,False
Tunis,170.52,2025-07-01,True
Algiers,131.63,2025-06-30,True
Tangier,137.69,2025-06-29,True
Istanbul,104.33,2025-06-29,True
Doha,166.81,2025-07-02,True
Manama,141.08,2025-07-02,True
Santorini,128.81,2025-07-01,True
Albufeira,29.29,2025-06-28,True
Catania,39.42,2025-07-01,True
Malaga,69.37,2025-07-01,True
Dubrovnik,37.73,2025-07-01,True
Naples,42.79,2025-06-30,True
Toulon,191.4,2025-07-01,True
Sharm El Sheikh,132.99,2025-06-30,True
Hurghada,110.1,2025-06-29,True
Djerba,183.22,2025-06-30,True
Essaouira,105.09,2025-07-02,True
Agadir,138.23,2025-06-28,True
