City,Price,Date,Beach
Amsterdam,65.38,2025-09-03,False
Rome,100.82,2025-09-03,True
Madrid,120.05,2025-09-03,False
Lisbon,110.58,2025-09-03,True
Barcelona,105.97,2025-09-01,True
Berlin,88.24,2025-09-02,False
Milan,104.68,2025-09-02,False
Vienna,110.27,2025-09-02,False
Brussels,142.11,2025-09-03,False
Prague,65.38,2025-09-03,False
Budapest,84.9,2025-09-02,False
Zurich,108.08,2025-09-01,False
Cairo,132.67,2025-09-03,False
Casablanca,110.98,2025-09-03,True
Marrakech,53.74,2025-09-01,False
Tunis,145.85,2025-09-03,True
Algiers,142.16,2025-09-02,True
Tangier,128.15,2025-09-02,True
Beirut,127.46,2025-09-01,True
Istanbul,117.18,2025-09-02,True
Doha,179.48,2025-09-03,True
Nice,86.69,2025-09-02,True
Santorini,187.39,2025-09-01,True
Albufeira,82.62,2025-08-30,True
Malaga,119.81,2025-09-01,True
Naples,101.33,2025-09-02,True
Toulon,167.63,2025-09-03,True
Sharm El Sheikh,174.12,2025-09-03,True
Hurghada,130.57,2025-09-02,True
Djerba,149.92,2025-09-03,True
Essaouira,107.2,2025-09-03,True
Agadir,43.48,2025-09-03,True
