City,Price,Date,Beach
Paris,53.31,2025-06-08,False
Amsterdam,49.34,2025-06-10,False
Rome,132.28,2025-06-06,True
Madrid,76.48,2025-06-09,False
Athens,121.63,2025-06-06,True
Berlin,64.53,2025-06-09,False
Milan,114.05,2025-06-09,False
Vienna,99.97,2025-06-06,False
Brussels,110.11,2025-06-06,False
Prague,60.24,2025-06-09,False
Budapest,38.15,2025-06-09,False
Zurich,133.97,2025-06-09,False
Casablanca,125.4,2025-06-09,True
Tunis,176.19,2025-06-10,True
Algiers,137.41,2025-06-07,True
Beirut,226.69,2025-06-06,True
Istanbul,161.96,2025-06-09,True
Doha,214.21,2025-06-06,True
Manama,147.31,2025-06-06,True
Nice,109.89,2025-06-08,True
Santorini,186.48,2025-06-10,True
Albufeira,62.26,2025-06-08,True
Catania,122.33,2025-06-09,True
Malaga,50.85,2025-06-10,True
Dubrovnik,136.0,2025-06-10,True
Naples,116.65,2025-06-08,True
Toulon,196.94,2025-06-06,True
Sharm El Sheikh,126.38,2025-06-08,True
Hurghada,145.8,2025-06-06,True
Djerba,257.16,2025-06-07,True
Essaouira,190.55,2025-06-08,True
Agadir,137.63,2025-06-10,True
