City,Price,Date,Beach
Paris,40.31,2025-05-15,False
Amsterdam,40.31,2025-05-14,False
Rome,81.22,2025-05-12,True
Madrid,102.34,2025-05-13,False
Lisbon,114.53,2025-05-14,True
Athens,109.02,2025-05-12,True
Barcelona,72.14,2025-05-14,True
Berlin,55.19,2025-05-12,False
Milan,79.78,2025-05-14,False
Vienna,124.56,2025-05-15,False
Brussels,134.64,2025-05-15,False
Prague,56.18,2025-05-11,False
Budapest,32.7,2025-05-12,False
Zurich,125.29,2025-05-12,False
Cairo,188.83,2025-05-14,False
Casablanca,91.4,2025-05-13,True
Marrakech,95.42,2025-05-11,False
Tunis,137.64,2025-05-12,True
Algiers,128.87,2025-05-14,True
Tangier,208.95,2025-05-15,True
Beirut,148.93,2025-05-11,True
Amman,157.9,2025-05-11,True
Istanbul,208.01,2025-05-15,True
Manama,193.24,2025-05-14,True
Santorini,161.84,2025-05-12,True
Albufeira,38.51,2025-05-11,True
Catania,78.72,2025-05-12,True
Malaga,38.5,2025-05-13,True
Dubrovnik,200.23,2025-05-12,True
Naples,237.99,2025-05-13,True
Toulon,214.62,2025-05-11,True
Sharm El Sheikh,143.87,2025-05-14,True
Hurghada,159.37,2025-05-11,True
Djerba,220.27,2025-05-15,True
Essaouira,243.21,2025-05-12,True
