City,Price,Date,Beach
Paris,55.46,2025-12-24,False
Amsterdam,61.3,2025-12-23,False
Rome,68.43,2025-12-23,True
Madrid,83.79,2025-12-21,False
Lisbon,94.24,2025-12-24,True
Athens,125.81,2025-12-21,True
Barcelona,93.51,2025-12-22,True
Berlin,62.29,2025-12-24,False
Milan,52.25,2025-12-23,False
Vienna,35.6,2025-12-21,False
Brussels,58.96,2025-12-23,False
Prague,35.62,2025-12-22,False
Budapest,51.99,2025-12-21,False
Zurich,116.41,2025-12-24,False
Cairo,225.65,2025-12-22,False
Casablanca,191.88,2025-12-24,True
Marrakech,142.34,2025-12-21,False
Tunis,236.76,2025-12-20,True
Algiers,229.0,2025-12-25,True
Tangier,194.97,2025-12-21,True
Beirut,245.15,2025-12-23,True
Amman,215.48,2025-12-24,True
Istanbul,178.06,2025-12-22,True
Doha,291.04,2025-12-21,True
Manama,313.39,2025-12-24,True
Nice,124.62,2025-12-24,True
Santorini,192.53,2025-12-23,True
Albufeira,50.01,2025-12-24,True
Catania,110.13,2025-12-21,True
Malaga,77.95,2025-12-22,True
Dubrovnik,147.69,2025-12-22,True
Naples,67.64,2025-12-24,True
Toulon,212.65,2025-12-23,True
Sharm El Sheikh,194.29,2025-12-23,True
Hurghada,213.6,2025-12-23,True
Djerba,230.25,2025-12-22,True
Essaouira,150.19,2025-12-22,True
Agadir,140.73,2025-12-21,True
