City,Price,Date,Beach
Paris,98.03,2025-08-04,False
Amsterdam,104.96,2025-08-02,False
Rome,100.05,2025-08-02,True
Madrid,138.87,2025-08-02,False
Lisbon,158.48,2025-08-02,True
Athens,180.91,2025-08-04,True
Barcelona,75.27,2025-08-03,True
Berlin,132.2,2025-08-04,False
Milan,114.74,2025-08-04,False
Vienna,197.79,2025-08-03,False
Brussels,127.92,2025-08-02,False
Prague,107.93,2025-08-01,False
Budapest,106.91,2025-08-04,False
Zurich,252.41,2025-08-02,False
Cairo,227.05,2025-08-03,False
Casablanca,202.35,2025-08-01,True
Tunis,229.73,2025-08-04,True
Algiers,180.65,2025-08-04,True
Tangier,255.24,2025-08-04,True
Beirut,253.38,2025-08-03,True
Amman,215.43,2025-08-03,True
Istanbul,236.54,2025-07-31,True
Doha,255.41,2025-08-03,True
Manama,396.47,2025-08-03,True
Nice,154.45,2025-08-04,True
Santorini,215.94,2025-08-04,True
Albufeira,70.62,2025-07-31,True
Catania,194.57,2025-08-02,True
Malaga,94.08,2025-08-03,True
Dubrovnik,175.23,2025-08-04,True
Naples,138.38,2025-08-04,True
Toulon,212.62,2025-08-02,True
Sharm El Sheikh,308.36,2025-08-03,True
Hurghada,218.44,2025-08-03,True
Djerba,225.35,2025-08-04,True
Essaouira,212.82,2025-08-02,True
Agadir,255.26,2025-08-04,True
