City,Price,Date,Beach
Paris,37.79,2025-03-26,False
Amsterdam,48.7,2025-03-26,False
Rome,57.07,2025-03-27,True
Madrid,97.46,2025-03-26,False
Lisbon,75.08,2025-03-24,True
Athens,113.76,2025-03-26,True
Barcelona,53.5,2025-03-25,True
Berlin,60.43,2025-03-25,False
Milan,54.17,2025-03-25,False
Vienna,54.17,2025-03-26,False
Brussels,81.52,2025-03-28,False
Prague,41.71,2025-03-27,False
Budapest,56.34,2025-03-27,False
Zurich,47.71,2025-03-26,False
Cairo,120.92,2025-03-24,False
Casablanca,98.96,2025-03-27,True
Marrakech,65.52,2025-03-24,False
Tunis,112.42,2025-03-25,True
Algiers,134.55,2025-03-25,True
Tangier,97.62,2025-03-26,True
Beirut,208.95,2025-03-24,True
Amman,178.75,2025-03-26,True
Istanbul,112.11,2025-03-25,True
Doha,167.16,2025-03-27,True
Manama,144.74,2025-03-26,True
Nice,69.47,2025-03-25,True
Santorini,161.96,2025-03-26,True
Albufeira,94.24,2025-03-24,True
Catania,103.9,2025-03-27,True
Malaga,63.9,2025-03-24,True
Dubrovnik,129.09,2025-03-25,True
Naples,76.48,2025-03-25,True
Toulon,184.91,2025-03-27,True
Sharm El Sheikh,70.36,2025-03-25,True
Hurghada,62.55,2025-03-25,True
Djerba,128.24,2025-03-25,True
Essaouira,207.75,2025-03-24,True
Agadir,32.54,2025-03-27,True
