City,Price,Date,Beach
Paris,83.06,2025-08-07,False
Amsterdam,89.47,2025-08-08,False
Rome,82.16,2025-08-07,True
Madrid,109.89,2025-08-05,False
Lisbon,122.98,2025-08-08,True
Athens,107.5,2025-08-07,True
Barcelona,71.12,2025-08-05,True
Berlin,99.86,2025-08-07,False
Milan,57.83,2025-08-06,False
Vienna,90.14,2025-08-08,False
Brussels,118.75,2025-08-05,False
Prague,90.64,2025-08-06,False
Zurich,133.94,2025-08-08,False
Cairo,209.9,2025-08-08,False
Marrakech,122.68,2025-08-07,False
Tunis,140.48,2025-08-04,True
Algiers,152.91,2025-08-06,True
Beirut,207.6,2025-08-08,True
Amman,204.3,2025-08-07,True
Istanbul,132.12,2025-08-07,True
Doha,244.66,2025-08-04,True
Manama,190.67,2025-08-07,True
Nice,88.4,2025-08-05,True
Santorini,134.02,2025-08-08,True
Albufeira,66.94,2025-08-04,True
Malaga,81.19,2025-08-08,True
Dubrovnik,76.74,2025-08-07,True
Naples,66.94,2025-08-08,True
Toulon,234.37,2025-08-05,True
Sharm El Sheikh,213.56,2025-08-07,True
Hurghada,220.65,2025-08-08,True
Djerba,194.16,2025-08-08,True
Agadir,119.45,2025-08-07,True
