City,Price,Date,Beach
Paris,50.67,2026-02-18,False
Rome,78.07,2026-02-20,True
Madrid,98.07,2026-02-20,False
Lisbon,106.8,2026-02-20,True
Athens,94.29,2026-02-20,True
Berlin,62.62,2026-02-20,False
Vienna,98.44,2026-02-19,False
Brussels,135.86,2026-02-16,False
Prague,70.65,2026-02-19,False
Zurich,142.49,2026-02-20,False
Cairo,170.43,2026-02-20,False
Casablanca,142.95,2026-02-20,True
Tunis,180.65,2026-02-20,True
Tangier,91.54,2026-02-19,True
Beirut,126.97,2026-02-20,True
Manama,132.39,2026-02-20,True
Malaga,86.05,2026-02-20,True
Dubrovnik,116.58,2026-02-20,True
