City,Price,Date,Beach
Paris,46.47,2026-01-26,False
Amsterdam,40.93,2026-01-26,False
Rome,42.86,2026-01-25,True
Madrid,25.91,2026-01-25,False
Lisbon,40.81,2026-01-24,True
Athens,40.9,2026-01-26,True
Barcelona,26.41,2026-01-24,True
Berlin,31.82,2026-01-26,False
Milan,21.85,2026-01-24,False
Vienna,30.76,2026-01-24,False
Brussels,42.02,2026-01-22,False
Prague,23.81,2026-01-25,False
Budapest,26.74,2026-01-25,False
Zurich,45.9,2026-01-26,False
Cairo,119.66,2026-01-26,False
Casablanca,75.4,2026-01-24,True
Marrakech,39.7,2026-01-26,False
Tunis,87.7,2026-01-25,True
Algiers,51.73,2026-01-26,True
Tangier,40.22,2026-01-26,True
Beirut,97.23,2026-01-25,True
Amman,41.31,2026-01-21,True
Istanbul,71.21,2026-01-23,True
Doha,125.9,2026-01-24,True
Manama,136.91,2026-01-26,True
Nice,49.44,2026-01-25,True
Santorini,116.04,2026-01-23,True
Albufeira,24.79,2026-01-26,True
Catania,45.69,2026-01-25,True
Malaga,28.01,2026-01-26,True
Dubrovnik,45.4,2026-01-24,True
Naples,24.79,2026-01-24,True
Toulon,156.67,2026-01-25,True
Sharm El Sheikh,67.01,2026-01-26,True
Hurghada,91.91,2026-01-26,True
Djerba,50.87,2026-01-26,True
Essaouira,38.94,2026-01-26,True
Agadir,41.43,2026-01-26,True
