City,Price,Date,Beach
Paris,73.21,2025-06-17,False
Amsterdam,76.1,2025-06-18,False
Rome,55.26,2025-06-16,True
Madrid,66.29,2025-06-17,False
Lisbon,131.94,2025-06-16,True
Athens,108.16,2025-06-16,True
Barcelona,58.06,2025-06-17,True
Berlin,105.93,2025-06-17,False
Milan,94.4,2025-06-17,False
Vienna,115.52,2025-06-14,False
Brussels,138.71,2025-06-16,False
Prague,72.25,2025-06-18,False
Budapest,106.58,2025-06-16,False
Zurich,104.73,2025-06-17,False
Cairo,168.04,2025-06-18,False
Casablanca,150.46,2025-06-17,True
Marrakech,76.6,2025-06-15,False
Tunis,122.69,2025-06-14,True
Algiers,117.32,2025-06-17,True
Tangier,163.47,2025-06-18,True
Beirut,193.48,2025-06-17,True
Amman,189.26,2025-06-17,True
Istanbul,171.64,2025-06-17,True
Doha,168.53,2025-06-17,True
Manama,158.3,2025-06-16,True
Nice,109.63,2025-06-18,True
Santorini,216.12,2025-06-14,True
Albufeira,78.03,2025-06-17,True
Catania,97.23,2025-06-18,True
Malaga,104.37,2025-06-16,True
Dubrovnik,62.02,2025-06-15,True
Naples,67.66,2025-06-17,True
Toulon,166.58,2025-06-14,True
Sharm El Sheikh,160.51,2025-06-16,True
Hurghada,132.51,2025-06-15,True
Djerba,185.77,2025-06-14,True
Essaouira,233.7,2025-06-16,True
Agadir,71.49,2025-06-18,True
