City,Price,Date,Beach
Paris,57.5,2026-02-05,False
Amsterdam,62.94,2026-02-03,False
Rome,34.97,2026-02-04,True
Madrid,70.32,2026-02-02,False
Lisbon,56.33,2026-02-02,True
Athens,54.34,2026-01-31,True
Barcelona,57.1,2026-01-31,True
Berlin,53.85,2026-02-04,False
Milan,38.28,2026-02-04,False
Vienna,49.18,2026-02-05,False
Brussels,65.07,2026-02-02,False
Prague,35.6,2026-02-01,False
Budapest,56.86,2026-01-31,False
Zurich,99.75,2026-02-03,False
Cairo,117.82,2026-02-01,False
Casablanca,76.73,2026-02-03,True
Marrakech,35.06,2026-02-02,False
Tunis,96.07,2026-02-04,True
Algiers,101.15,2026-02-03,True
Tangier,69.37,2026-02-01,True
Beirut,120.91,2026-02-03,True
Amman,60.87,2026-02-04,True
Istanbul,145.53,2026-01-31,True
Doha,178.95,2026-02-03,True
Manama,168.55,2026-02-04,True
Nice,99.76,2026-02-02,True
Santorini,96.97,2026-01-31,True
Albufeira,61.57,2026-02-03,True
Catania,81.06,2026-02-05,True
Malaga,27.08,2026-02-01,True
Dubrovnik,70.67,2026-02-05,True
Naples,57.66,2026-02-03,True
Toulon,169.07,2026-02-02,True
Sharm El Sheikh,106.54,2026-02-04,True
Hurghada,105.27,2026-02-02,True
Djerba,102.39,2026-02-05,True
Essaouira,68.52,2026-02-05,True
Agadir,31.12,2026-02-03,True
