City,Price,Date,Beach
Paris,51.35,2025-09-02,False
Amsterdam,74.29,2025-09-04,False
Rome,100.49,2025-09-04,True
Madrid,74.9,2025-09-03,False
Lisbon,90.17,2025-09-01,True
Athens,72.24,2025-09-01,True
Barcelona,52.03,2025-09-02,True
Berlin,70.52,2025-09-01,False
Milan,64.35,2025-09-05,False
Vienna,100.86,2025-09-03,False
Brussels,114.21,2025-09-02,False
Prague,71.9,2025-09-05,False
Budapest,42.75,2025-09-01,False
Zurich,64.35,2025-09-04,False
Cairo,131.25,2025-09-03,False
Casablanca,109.46,2025-09-03,True
Marrakech,55.04,2025-09-01,False
Tunis,143.53,2025-09-01,True
Algiers,108.6,2025-09-04,True
Tangier,49.72,2025-09-05,True
Beirut,114.82,2025-09-01,True
Amman,135.21,2025-09-01,True
Istanbul,98.13,2025-09-01,True
Doha,177.9,2025-09-04,True
Manama,172.47,2025-09-04,True
Nice,84.25,2025-09-02,True
Albufeira,41.01,2025-09-02,True
Catania,58.85,2025-09-02,True
Dubrovnik,107.98,2025-09-02,True
Naples,66.33,2025-09-03,True
Toulon,171.63,2025-09-05,True
Sharm El Sheikh,162.75,2025-09-02,True
Hurghada,120.81,2025-09-03,True
Djerba,70.49,2025-09-01,True
Essaouira,103.83,2025-09-03,True
Agadir,70.61,2025-09-01,True
